Typ,Model auta,Cena (Kč),Nájezd (km),Rok výroby,Palivo,Objem motoru,Typ motoru,Hybrid typ,Výkon (kW),Převodovka,Dvouspojková převodovka,Filtr pevných částic,Kola,Náhon 4x4,Karoserie,Výbava,Záruka,Tepelné čerpadlo,Spárováno,Skóre shody,Extra,Stav,Země,Zdroj,Odkaz na auto
Elektrické,Dacia Spring,313325,14930,2022,Elektro,,,,33,,,,,Ne,,,,,,,Rheine / Baterie 33 kWh / ELECTRIC 26KWH COMFORT KLIMA AUDIO,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-electric-26kwh-comfort-klima-audio-rheine/456156052.html
Elektrické,Dacia Spring,266121,5338,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,"Lage / Baterie 26 kWh / Electric Essential"" Rückfahrkamera""Navi""Leder",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-electric-essential-r%C3%BCckfahrkamera-navi-leder-lage/458936702.html
Elektrické,Dacia Spring,399218,100,2025,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Backnang / Essential ELECTRIC 45 EPH Bluetooth Navi LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-essential-electric-45-eph-bluetooth-navi-led-backnang/459063961.html
Elektrické,Dacia Spring,311124,27990,2023,Elektro,,,,48,,,,,Ne,Hatchback,,,,,,"Wunsiedel / Baterie 26 kWh / Extreme 65 CCS,KAMERA,DAB,NAVI,CARPLAY,KLIMA,ESP",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-extreme-65-ccs-kamera-dab-navi-carplay-klima-esp-wunsiedel/459175857.html
Elektrické,Dacia Spring,311849,24600,2023,Elektro,,,,48,,,,,Ne,Hatchback,,,,,,"Wunsiedel / Baterie 26 kWh / Extreme 65 CCS,KAMERA,DAB,NAVI,CARPLAY,KLIMA",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-extreme-65-ccs-kamera-dab-navi-carplay-klima-wunsiedel/458092213.html
Elektrické,Dacia Spring,479061,0,,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Backnang / Extreme electric 100 CCS V2L Navi Kamera EPH LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-extreme-electric-100-ccs-v2l-navi-kamera-eph-led-backnang/457848911.html
Elektrické,Dacia Spring,479061,10,2026,Elektro,,,,30,,,,,Ne,Hatchback,,,,,,Backnang / Extreme electric 100 EPH KAMERA Navi Klima,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-extreme-electric-100-eph-kamera-navi-klima-backnang/459063963.html
Elektrické,Dacia Spring,338706,7246,2023,Elektro,,,,19,,,,,Ne,Hatchback,,,,,,"Cottbus / Baterie 27 kWh / 45 Essential,Allwetter* Klima,Navi,Kamera",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-45-essential-allwetter-klima-navi-kamera-cottbus/457503593.html
Elektrické,Dacia Spring,290098,21722,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Memmingen / Baterie 26 kWh / 45 Essential*NAVI*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-45-essential-navi-memmingen/457724395.html
Elektrické,Dacia Spring,338706,10533,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Eisenhüttenstadt / 45 PS CCS Klimaanlage,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-45-ps-ccs-klimaanlage-eisenh%C3%BCttenstadt/456278894.html
Elektrické,Dacia Spring,284799,33512,2023,Elektro,,,,48,,,,,Ne,Sedan/limuzína,,,,,,Hamburg Stadtteil Horn / 65 26.8 kWh Extreme CCS NAVI+KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-65-26-8-kwh-extreme-ccs-navi-kamera-hamburg-stadtteil-horn/457885432.html
Elektrické,Dacia Spring,314293,31639,2023,Elektro,,,,48,,,,,Ne,Hatchback,,,,,,Emsdetten / Baterie 26 kWh / 65 Electric Extreme,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-65-electric-extreme-emsdetten/459743535.html
Elektrické,Dacia Spring,193536,28587,2021,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Berlin / Business Automatik Klima*Navi*Rückfahrcam,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-business-automatik-klima-navi-r%C3%BCckfahrcam-berlin/455731431.html
Elektrické,Dacia Spring,193536,17528,2021,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Berlin / Business Automatik Klima*Navi*Rückfahrcam,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-business-automatik-klima-navi-r%C3%BCckfahrcam-berlin/458330752.html
Elektrické,Dacia Spring,193536,20853,2021,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Berlin / Business Automatik Klima*Navi*Rückfahrcam,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-business-automatik-klima-navi-r%C3%BCckfahrcam-berlin/458330758.html
Elektrické,Dacia Spring,193536,22340,2021,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Gosen / Business Automatik Klima*Navi*Rückfahrcam,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-business-automatik-klima-navi-r%C3%BCckfahrcam-gosen/449485879.html
Elektrické,Dacia Spring,193318,34000,2021,Elektro,,,,19,,,,,Ne,Sedan/limuzína,,,,,,Löbau / Baterie 26 kWh / Business,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-business-l%C3%B6bau/458343282.html
Elektrické,Dacia Spring,181221,47900,2021,Elektro,,,,19,,,,,Ne,Sedan/limuzína,,,,,,Löbau / Baterie 26 kWh / Business,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-business-l%C3%B6bau/459605073.html
Elektrické,Dacia Spring,387047,11632,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Oranienburg bei Berlin / Comfort Automatik Klima*Navi*Rückfahrcam,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-automatik-klima-navi-r%C3%BCckfahrcam-oranienburg-bei-berlin/451994033.html
Elektrické,Dacia Spring,229828,29900,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Chemnitz - Mittelbach / Comfort Electric Klima|Alu|14Zoll,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-electric-klima-alu-14zoll-chemnitz-mittelbach/458943540.html
Elektrické,Dacia Spring,256467,11200,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Sömmerda / Baterie 33 kWh / Comfort Electric,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-electric-s%C3%B6mmerda/457632348.html
Elektrické,Dacia Spring,308365,20586,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Bielefeld / Baterie 26 kWh / Comfort KLIMA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-klima-bielefeld/457920995.html
Elektrické,Dacia Spring,186302,31530,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Leipzig  / Baterie 24 kWh / Comfort,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-leipzig/455439578.html
Elektrické,Dacia Spring,253806,30500,2021,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Garbsen bei Hannover / Comfort Plus 1.Hand Scheckheft *RFK*NAVI*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-1-hand-scheckheft-rfk-navi-garbsen-bei-hannover/453201463.html
Elektrické,Dacia Spring,217513,43382,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Brandenburg a.d. Havel / Comfort Plus 45 *CCS Anschluss*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-45-ccs-anschluss-brandenburg-a-d-havel/459544722.html
Elektrické,Dacia Spring,207835,34000,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Konz / Comfort Plus BATTERIE-inkl/1.HAND/CAM/GAR,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-batterie-inkl-1-hand-cam-gar-konz/459183095.html
Elektrické,Dacia Spring,193318,42000,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Berlin / Comfort Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-berlin/459199527.html
Elektrické,Dacia Spring,265903,38070,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Bad Neustadt/S. / Baterie 27 kWh / Comfort Plus CCS PDC+Kamera Navi Klima,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-ccs-pdc-kamera-navi-klima-bad-neustadt-s/458942314.html
Elektrické,Dacia Spring,229852,31767,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Coburg / Baterie 27 kWh / Comfort Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-coburg/459610408.html
Elektrické,Dacia Spring,232030,31800,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Konradsreuth / Baterie 28 kWh / Comfort Plus Comfort Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-comfort-plus-konradsreuth/458263581.html
Elektrické,Dacia Spring,215336,17850,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Heidelberg / Baterie 24 kWh / Comfort Plus Comfort Plus / Wartung Neu,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-comfort-plus-wartung-neu-heidelberg/453434642.html
Elektrické,Dacia Spring,232272,52610,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Beroun / Baterie 27 kWh / Comfort Plus Electric 27kWh 12/21,,Česko,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-electric-27kwh-12-21-beroun/457411936.html
Elektrické,Dacia Spring,283082,33000,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Offenburg / Comfort Plus Elektro EZ 10/2022,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-elektro-ez-10-2022-offenburg/458358318.html
Elektrické,Dacia Spring,225014,43000,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Helmstadt / Baterie 27 kWh / Comfort PLUS FULL SERVICE bis 9/27 Alu,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-full-service-bis-9-27-alu-helmstadt/453380559.html
Elektrické,Dacia Spring,229248,41199,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Hannover / Baterie 27 kWh / Comfort Plus m. Look-Paket-Orange (MY22),,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-m-look-paket-orange-my22-hannover/459639203.html
Elektrické,Dacia Spring,226707,59052,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Nürnberg / Comfort Plus Navi Kamer PDC Temp1-Hand,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-navi-kamer-pdc-temp1-hand-n%C3%BCrnberg/458589792.html
Elektrické,Dacia Spring,205658,15840,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Dietzenbach / Comfort Plus NAVI KAMERA LEDER,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-navi-kamera-leder-dietzenbach/459538869.html
Elektrické,Dacia Spring,217755,23000,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Meddersheim / Baterie 33 kWh / Comfort Plus (ohne Schnellladebuchse),,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-ohne-schnellladebuchse-meddersheim/433810665.html
Elektrické,Dacia Spring,262758,24159,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Göppingen / Baterie 26 kWh / Comfort Plus PDC*KAMERA *NAVI,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-pdc-kamera-navi-g%C3%B6ppingen/458338774.html
Elektrické,Dacia Spring,263484,30161,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Rielingshausen / Comfort PLUS-R KAMERA-NAVi-TEMPOMAT,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-comfort-plus-r-kamera-navi-tempomat-rielingshausen/454862853.html
Elektrické,Dacia Spring,293945,21817,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Borken / Baterie 27 kWh / Essential,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-dacia-spring-essential-borken/444413311.html
Elektrické,Dacia Spring,321527,18403,2023,Elektro,,,,48,,,,,Ne,Sedan/limuzína,,,,,,Stuhr / Baterie 27 kWh / Extreme ELECTRIC 65,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-dacia-spring-extreme-electric-65-stuhr/453196660.html
Elektrické,Dacia Spring,435389,20,,Elektro,,,,74,,,,,Ne,Hatchback,,,,,,Bodenwöhr / Elecrtic Extreme 100 AKTION*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-elecrtic-extreme-100-aktion-bodenw%C3%B6hr/452324642.html
Elektrické,Dacia Spring,459584,20,,Elektro,,,,74,,,,,Ne,Hatchback,,,,,,Bodenwöhr / Elecrtic Extreme 100 AKTION*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-elecrtic-extreme-100-aktion-bodenw%C3%B6hr/452324643.html
Elektrické,Dacia Spring,471561,100,2026,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,"Mannheim / Electric 100 Extreme 75 kW, 5-türig (Stro",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-75-kw-5-t%C3%BCrig-stro-mannheim/453952593.html
Elektrické,Dacia Spring,544339,0,,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Bocholt / Baterie 24 kWh / Electric 100 Extreme CARPLAY R-KAM GJR,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-carplay-r-kam-gjr-bocholt/457015797.html
Elektrické,Dacia Spring,507853,0,,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Geilenkirchen / Electric 100 Extreme CCS NAVI Silber,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-ccs-navi-silber-geilenkirchen/459062752.html
Elektrické,Dacia Spring,560526,6,2026,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Döbeln / Electric 100 Extreme,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-d%C3%B6beln/459139138.html
Elektrické,Dacia Spring,527814,11,2026,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Gütersloh / Electric 100 Extreme,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-g%C3%BCtersloh/456101667.html
Elektrické,Dacia Spring,529169,7,,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Wester-Ohrstedt / Baterie 24 kWh / Electric 100 Extreme inkl. Batterie+Nav,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-inkl-batterie-nav-wester-ohrstedt/452736861.html
Elektrické,Dacia Spring,444946,0,,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Geilenkirchen / Electric 100 Extreme Lager,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-lager-geilenkirchen/459062765.html
Elektrické,Dacia Spring,455834,0,,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Panketal / Electric 100 Extreme Lager,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-lager-panketal/459097035.html
Elektrické,Dacia Spring,455834,0,,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Panketal / Electric 100 Extreme Lager,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-lager-panketal/459097036.html
Elektrické,Dacia Spring,548138,10,,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Neunkirchen / Baterie 24 kWh / Electric 100 Extreme +NAVI+KAMERA+BT+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-navi-kamera-bt-neunkirchen/452562303.html
Elektrické,Dacia Spring,465512,0,,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Panketal / Electric 100 Extreme Navi Lager,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-navi-lager-panketal/459097038.html
Elektrické,Dacia Spring,483295,500,2026,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Obernkirchen / Baterie 24 kWh / electric 100 Extreme,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-obernkirchen/454126540.html
Elektrické,Dacia Spring,483174,10,,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Osterhever / Baterie 24 kWh / electric 100 Extreme,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-osterhever/458074352.html
Elektrické,Dacia Spring,483852,0,,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Bocholt / Baterie 24 kWh / Electric 100 Extreme R-CAM NAVI V2L TEMPO,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-r-cam-navi-v2l-tempo-bocholt/459748675.html
Elektrické,Dacia Spring,478819,250,2026,Elektro,,,,75,,,,,Ne,Hatchback,,,,,,Aschaffenburg / Baterie 24 kWh / Electric 100 Extreme RFK PDC,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100-extreme-rfk-pdc-aschaffenburg/456930549.html
Elektrické,Dacia Spring,553824,5,,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Dresden / electric 100PS Extreme,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100ps-extreme-dresden/459100381.html
Elektrické,Dacia Spring,553824,5,,Elektro,,,,75,,,,,Ne,Sedan/limuzína,,,,,,Dresden / electric 100PS Extreme,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-100ps-extreme-dresden/459101066.html
Elektrické,Dacia Spring,290098,34487,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Melsungen / Electric (2021->) Essential,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-2021-essential-melsungen/458507627.html
Elektrické,Dacia Spring,255983,17600,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Grevesmühlen / Electric 45 Comfort,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-grevesm%C3%BChlen/458958150.html
Elektrické,Dacia Spring,290098,22355,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Hamburg / Electric 45 Comfort,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-hamburg/459526538.html
Elektrické,Dacia Spring,241708,37155,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Braunschweig / Baterie 26 kWh / Electric 45 Comfort +Klimaanlage+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-klimaanlage-braunschweig/459466374.html
Elektrické,Dacia Spring,241466,35600,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,"Grevesmühlen / Baterie 26 kWh / Electric 45 Comfort Navi, Rückfahrkamera",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-navi-r%C3%BCckfahrkamera-grevesm%C3%BChlen/458958152.html
Elektrické,Dacia Spring,262903,12952,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Mühlhausen / Baterie 27 kWh / Electric 45 Comfort Plus CAM*LED*NAVI*PDC,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-plus-cam-led-navi-pdc-m%C3%BChlhausen/457310758.html
Elektrické,Dacia Spring,338488,58700,2021,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Erbach / Electric 45 Comfort Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-plus-erbach/449334457.html
Elektrické,Dacia Spring,241708,20962,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Frankenberg / Baterie 28 kWh / Electric 45 Comfort Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-plus-frankenberg/459209729.html
Elektrické,Dacia Spring,239530,59855,2022,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Wuppertal / Baterie 27 kWh / Electric 45 Comfort Plus NAVI LEDER KAMER,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-plus-navi-leder-kamer-wuppertal/456820480.html
Elektrické,Dacia Spring,399193,1000,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Boizenburg / Baterie 27 kWh / Electric 45 Comfort Plus*sofort lieferbar,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-plus-sofort-lieferbar-boizenburg/398799240.html
Elektrické,Dacia Spring,313277,45000,2022,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Zaberfeld-Michelbach / Baterie 27 kWh / Electric 45 Comfort Teilled.+AUT,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-comfort-teilled-aut-zaberfeld-michelbach/459763189.html
Elektrické,Dacia Spring,265903,17256,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Marburg / Baterie 26 kWh / ELECTRIC 45 Essential*Alu*4xFH*Klima*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-alu-4xfh-klima-marburg/438537249.html
Elektrické,Dacia Spring,383377,13251,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Zerbst / Anhalt / Baterie 27 kWh / Electric 45 Essential CCS Navi Allwetter,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-ccs-navi-allwetter-zerbst-anhalt/457447288.html
Elektrické,Dacia Spring,338706,38562,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Zerbst / Anhalt / Electric 45 Essential CCS - Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-ccs-navi-zerbst-anhalt/457447235.html
Elektrické,Dacia Spring,338706,29590,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Zerbst / Anhalt / Baterie 27 kWh / Electric 45 Essential CCS - Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-ccs-navi-zerbst-anhalt/457447236.html
Elektrické,Dacia Spring,338706,36775,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Zerbst / Anhalt / Baterie 27 kWh / Electric 45 Essential CCS - Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-ccs-navi-zerbst-anhalt/457447273.html
Elektrické,Dacia Spring,338706,15614,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Zerbst / Anhalt / Baterie 27 kWh / Electric 45 Essential CCS - Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-ccs-navi-zerbst-anhalt/457447276.html
Elektrické,Dacia Spring,314293,21553,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Döbeln / Electric 45 Essential,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-d%C3%B6beln/436912959.html
Elektrické,Dacia Spring,374998,3610,2023,Elektro,,,,19,,,,,Ne,Sedan/limuzína,,,,,,Erfurt / Baterie 26 kWh / Electric 45 Essential,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-erfurt/447998343.html
Elektrické,Dacia Spring,314293,8385,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Eschwege / Baterie 26 kWh / Electric 45 Essential EXPRESSION + CCS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-expression-ccs-eschwege/459023306.html
Elektrické,Dacia Spring,290098,27110,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Gronau / Baterie 27 kWh / Electric 45 Essential Expression Paket,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-expression-paket-gronau/453711624.html
Elektrické,Dacia Spring,241708,19938,2023,Elektro,,,,33,,,,,Ne,Sedan/limuzína,,,,,,Frankenberg / Baterie 28 kWh / Electric 45 Essential,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-frankenberg/459762652.html
Elektrické,Dacia Spring,275339,24200,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Fulda / Baterie 26 kWh / Electric 45 Essential,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-fulda/434303569.html
Elektrické,Dacia Spring,338706,23298,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Zerbst / Anhalt / Baterie 27 kWh / Electric 45 Essential Klima - Allwetter,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-klima-allwetter-zerbst-anhalt/457447278.html
Elektrické,Dacia Spring,338706,44179,2023,Elektro,,,,33,,,,,Ne,Hatchback,,,,,,Zerbst / Anhalt / Electric 45 Essential Klima - Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/dacia-spring-electric-45-essential-klima-bluetooth-zerbst-anhalt/457447227.html
